image,individual_id,viewpoint,species,klass,fold,klass_label,species_label,viewpoint_label
66049560e09d2a.jpg,88337c2f4b44,,humpback_whale,whale,4,1,12,
ce4f15fee154a1.jpg,64c398234574,,bottlenose_dolphin,dolphin,4,0,2,
f24851d7b6165c.jpg,3abb4dbc792f,,bottlenose_dolphin,dolphin,2,0,2,
57de403b7bb50a.jpg,4a67e64bd3b7,,minke_whale,whale,3,1,16,
c9f83605aad6e5.jpg,0f5f87489e9a,,melon_headed_whale,whale,3,1,15,
dcc3de529861aa.jpg,4b00fe572063,,bottlenose_dolphin,dolphin,3,0,2,
41645b123a96b8.jpg,dbea913c2be1,,southern_right_whale,whale,3,1,22,
6f1f421e6a693c.jpg,96f3f2891e3f,,dusky_dolphin,dolphin,1,0,7,
5ff2296e30f1e9.jpg,52a2c490b25a,,fin_whale,whale,1,1,9,
204295773a5e4d.jpg,02da0e68dccd,,bottlenose_dolphin,dolphin,4,0,2,
57ae5993517e2c.jpg,599bf01ce321,,bottlenose_dolphin,dolphin,1,0,2,
ce4e2a21de8ded.jpg,e35c6e999638,,blue_whale,whale,1,1,1,
c717cb42b69548.jpg,5f48c2296a0e,,bottlenose_dolphin,dolphin,2,0,2,
b6f770b111ebe9.jpg,69498b27d27c,,spinner_dolphin,dolphin,2,0,23,
ad785c65e93f7d.jpg,3d46c69bffb5,,bottlenose_dolphin,dolphin,4,0,2,
1c6420590aaa1c.jpg,db972a58852a,,dusky_dolphin,dolphin,1,0,7,
88ae1d5f2f1935.jpg,3a07278ba6c9,,bottlenose_dolphin,dolphin,2,0,2,
001cfade605960.jpg,ff69d0975a73,,blue_whale,whale,2,1,1,
5b65ee6abbf5c9.jpg,f2bbf6f4db71,,dusky_dolphin,dolphin,4,0,7,
2a82307cfef3fa.jpg,df94b15285b9,,beluga_whale,whale,1,1,0,
7211a4c70ebff4.jpg,37c7aba965a5,,minke_whale,whale,2,1,16,
763b8dc0ad74c2.jpg,db0f28148db1,,beluga_whale,whale,3,1,0,
474becc7d6d9cb.jpg,3e025417eb83,,humpback_whale,whale,3,1,12,
e4e49cf1539b94.jpg,89c6b2383a27,,killer_whale,whale,1,1,13,
2cca2bb65ebb09.jpg,51ceb235e5df,,gray_whale,whale,0,1,11,
9932be168020c6.jpg,2ca8b46b666b,,bottlenose_dolphin,dolphin,0,0,2,
32bec2e114cf90.jpg,4b234d0d53c1,,bottlenose_dolphin,dolphin,4,0,2,
7f80c87ea89134.jpg,c995c043c353,,bottlenose_dolphin,dolphin,2,0,2,
96303d745f93fb.jpg,a920822cf924,,humpback_whale,whale,2,1,12,
0bea80d5699871.jpg,3cbfd98eea8f,,beluga_whale,whale,2,1,0,
ba1288073d0c45.jpg,6a6fa3ec3810,,humpback_whale,whale,2,1,12,
72832116bd1ce8.jpg,fdb532d9bc78,,bottlenose_dolphin,dolphin,3,0,2,
3b643567b61a17.jpg,7c6bf54c5b5d,,dusky_dolphin,dolphin,1,0,7,
183c8e70416e34.jpg,46988583261a,,killer_whale,whale,2,1,13,
b3718219fd1b23.jpg,1b434f154c89,,humpback_whale,whale,1,1,12,
c50d2e5abc1313.jpg,ba357abff016,,blue_whale,whale,4,1,1,
3b163cdbe6fcea.jpg,bea0b6470239,,killer_whale,whale,1,1,13,
2d22a38e96238c.jpg,327875796a49,,blue_whale,whale,2,1,1,
368fa2bd2367c0.jpg,9a6b86f7bb3e,,bottlenose_dolphin,dolphin,4,0,2,
367e4c67e72366.jpg,5f6b2a178ecc,,killer_whale,whale,3,1,13,
4f65c57c98fa62.jpg,b4998a109af5,,common_dolphin,dolphin,4,0,5,
3c0fdb7776ebbc.jpg,4b7e04952245,,blue_whale,whale,4,1,1,
17ba83f812f91b.jpg,37c7aba965a5,,minke_whale,whale,0,1,16,
30f3e42d9bfc28.jpg,4fbb84a89dbc,,humpback_whale,whale,2,1,12,
9e2184608360e8.jpg,e94b32e1e011,,killer_whale,whale,1,1,13,
c229145e380051.jpg,4b78251179bd,,humpback_whale,whale,3,1,12,
db1b59bd2060a8.jpg,6e2d77d92592,,humpback_whale,whale,4,1,12,
7db7fc5c9bd589.jpg,14199fdef7eb,,blue_whale,whale,2,1,1,
85e059e97f47bf.jpg,9d5533f72232,,spinner_dolphin,dolphin,2,0,23,
675217bbc28d92.jpg,a6e325d8e924,,bottlenose_dolphin,dolphin,2,0,2,
cb163b9876b3bd.jpg,363cf46697ab,,melon_headed_whale,whale,1,1,15,
fcf891b8034fa5.jpg,4a67e64bd3b7,,minke_whale,whale,0,1,16,
e3f97e405cf703.jpg,6e8b8fed87af,,humpback_whale,whale,1,1,12,
08e5fb588666ad.jpg,ffbb4e585ff2,,bottlenose_dolphin,dolphin,4,0,2,
8e074b0ea1edbc.jpg,9fa18d58645a,,humpback_whale,whale,3,1,12,
72e369fb056867.jpg,1f84a433090e,,beluga_whale,whale,2,1,0,
ed42156254e61c.jpg,cca9869bbd74,,false_killer_whale,whale,1,1,8,
627a88243d46a8.jpg,d15c6ea7adf0,,bottlenose_dolphin,dolphin,1,0,2,
0371ce3b37b8fe.jpg,df3f7bcd2d6c,,humpback_whale,whale,4,1,12,
bf6cce4dc144f8.jpg,b267030bf51d,,killer_whale,whale,0,1,13,
527134ec10f9c8.jpg,a45625e2e634,,bottlenose_dolphin,dolphin,4,0,2,
f26f05938892fe.jpg,2280b5fcc6c2,,false_killer_whale,whale,4,1,8,
161baab070d837.jpg,ff33ccdb9f48,,humpback_whale,whale,0,1,12,
b8d98a841cc66f.jpg,e0b25b1344ee,,dusky_dolphin,dolphin,4,0,7,
23b503c2a4ce89.jpg,541942623a9c,,beluga_whale,whale,2,1,0,
f4e36defa17d58.jpg,f8a9f40d1b49,,humpback_whale,whale,0,1,12,
a59e3abbba9e11.jpg,83922fb7848e,,southern_right_whale,whale,4,1,22,
c469fc013ac8b3.jpg,5b6e0aaedfd3,,humpback_whale,whale,4,1,12,
5b80f027a058da.jpg,b8125d90d68e,,beluga_whale,whale,2,1,0,
171b2a6bdafd75.jpg,84b7997a6db2,,southern_right_whale,whale,4,1,22,
4519facf73d704.jpg,bf412253bbc2,,false_killer_whale,whale,4,1,8,
e8c1315a2cd1e1.jpg,84c3b62f090f,,blue_whale,whale,1,1,1,
d013165285e26b.jpg,4be9240aaf3b,,short_finned_pilot_whale,whale,3,1,21,
fc34c4c33f7758.jpg,03880e5855cc,,fin_whale,whale,1,1,9,
f5aa14f23354b5.jpg,07a477b6a091,,false_killer_whale,whale,2,1,8,
542b6b710b2a71.jpg,76cbf01d9ead,,humpback_whale,whale,0,1,12,
eb662129a99947.jpg,d15c6ea7adf0,,bottlenose_dolphin,dolphin,4,0,2,
569dd253a8617b.jpg,f4a45e49df72,,fin_whale,whale,3,1,9,
87970e57586007.jpg,62a4a2e47f38,,humpback_whale,whale,3,1,12,
4adaf44b0426f0.jpg,9f750b3dd09d,,humpback_whale,whale,2,1,12,
cf105b4e7e73ad.jpg,6d10b2677e20,,beluga_whale,whale,1,1,0,
c5bd2012991ed4.jpg,4091e07ce4fc,,false_killer_whale,whale,3,1,8,
10c898fb9a57ec.jpg,b003cdf8a709,,humpback_whale,whale,3,1,12,
f4f30aba2b6609.jpg,9df1cb85e01b,,dusky_dolphin,dolphin,3,0,7,
ebb667425ae2fd.jpg,5673ef5d216b,,false_killer_whale,whale,2,1,8,
07f116c34fec36.jpg,8390b7d8ab6f,,bottlenose_dolphin,dolphin,4,0,2,
4b3a0dbd84380f.jpg,9d1976df09cb,,cuviers_beaked_whale,whale,1,1,6,
b60d1cc46e252c.jpg,2efee119d786,,bottlenose_dolphin,dolphin,0,0,2,
71d69dea5b7c17.jpg,3a608b68bde4,,beluga_whale,whale,0,1,0,
9908d963457726.jpg,c5deb74b0a9d,,blue_whale,whale,1,1,1,
a8b2766d894b56.jpg,9b0dcf3edeab,,spotted_dolphin,dolphin,3,0,24,
416b8eaea013eb.jpg,f23045fee0f2,,humpback_whale,whale,3,1,12,
67af59fa3023ee.jpg,60008f293a2b,,false_killer_whale,whale,0,1,8,
81f56537059e86.jpg,80d72641f44d,,false_killer_whale,whale,4,1,8,
b507f9ddecc64d.jpg,50c7078c944a,,melon_headed_whale,whale,1,1,15,
15b4ed9079ef3d.jpg,329f144b5f75,,bottlenose_dolphin,dolphin,0,0,2,
650463e6bac196.jpg,557406f121e6,,bottlenose_dolphin,dolphin,4,0,2,
9445fa08901252.jpg,a5d60037b170,,spinner_dolphin,dolphin,4,0,23,
eec31cf858e0a6.jpg,6d301c48c651,,dusky_dolphin,dolphin,0,0,7,
d790a82b7e0a47.jpg,9f7cc9d2476d,,spinner_dolphin,dolphin,2,0,23,
f3ed31e9345f18.jpg,ce6e37904aa4,,minke_whale,whale,3,1,16,
c11ea9f1083dc6.jpg,9f750b3dd09d,,humpback_whale,whale,1,1,12,
9b6e59ff6d2309.jpg,a05a8928499a,,spinner_dolphin,dolphin,1,0,23,
d52725ac303ed9.jpg,e5556b7ab071,,blue_whale,whale,4,1,1,
9127ff588c5499.jpg,58555c55b575,,humpback_whale,whale,4,1,12,
86ab61fa3e6aa8.jpg,4f7d1d8b4f9b,,beluga_whale,whale,0,1,0,
cb58897cc3dade.jpg,2c6dd2efff3b,,false_killer_whale,whale,0,1,8,
8ff8f9f9f137f5.jpg,58555c55b575,,humpback_whale,whale,1,1,12,
36b415660ca525.jpg,9ade5c7eaa06,,bottlenose_dolphin,dolphin,4,0,2,
b15c71f0e79a88.jpg,4ddb2eeb5efb,,bottlenose_dolphin,dolphin,4,0,2,
bfc30fe8219b8d.jpg,122dc7f46c24,,beluga_whale,whale,2,1,0,
b0035a9cfa8f4a.jpg,aeae6f5bf5cd,,beluga_whale,whale,2,1,0,
ecaa7a62840523.jpg,33d7cd62e8a7,,blue_whale,whale,3,1,1,
f6430a78a60849.jpg,e8346f26f798,,dusky_dolphin,dolphin,1,0,7,
bf9a304ffff945.jpg,65f3debcbf61,,beluga_whale,whale,4,1,0,
4cb00d339c166f.jpg,3677dc1456dc,,spotted_dolphin,dolphin,3,0,24,
8cf1277b44b6ac.jpg,77eb9dcd9d04,,bottlenose_dolphin,dolphin,1,0,2,
e23b50c9d11900.jpg,4111667913bb,,short_finned_pilot_whale,whale,0,1,21,
08dd6cf3d34fe5.jpg,a14ff50b9f26,,short_finned_pilot_whale,whale,1,1,21,
9566894a3aa384.jpg,57e6545ed9aa,,bottlenose_dolphin,dolphin,3,0,2,
38fe16ef539b9a.jpg,6e513d044f76,,beluga_whale,whale,2,1,0,
1579451365ed6a.jpg,f0aa1422b26f,,false_killer_whale,whale,3,1,8,
173dffcbb598d1.jpg,3025c11e47ed,,blue_whale,whale,4,1,1,
a4662881e3769f.jpg,f0efb5bcc5d3,,killer_whale,whale,0,1,13,
3851ac00f35164.jpg,9582cc692d85,,beluga_whale,whale,3,1,0,
06964a8fc7b677.jpg,03c879f7c6d5,,humpback_whale,whale,0,1,12,
de4b03f984c99b.jpg,c7504de925f2,,blue_whale,whale,0,1,1,
05068d624c2161.jpg,a45625e2e634,,bottlenose_dolphin,dolphin,0,0,2,
bdac5ae45bb57b.jpg,1ac1f357430f,,spinner_dolphin,dolphin,0,0,23,
89cf43b9bafd65.jpg,af062c606c2a,,blue_whale,whale,4,1,1,
390ccfc81d8206.jpg,1159e39d091f,,beluga_whale,whale,4,1,0,
a8f74ea5055383.jpg,be330f0c495c,,bottlenose_dolphin,dolphin,3,0,2,
a45b8085b000c1.jpg,334ce2b3b50f,,blue_whale,whale,2,1,1,
dcb7a73e05f0c1.jpg,57e747ad613c,,humpback_whale,whale,1,1,12,
52ba69557975b0.jpg,10e758eb503a,,humpback_whale,whale,2,1,12,
2a0295d68b850b.jpg,a0d1a0e2e606,,beluga_whale,whale,0,1,0,
610d89a1d13cc4.jpg,f933a79b67be,,blue_whale,whale,3,1,1,
bff681aadda8f9.jpg,37c7aba965a5,,minke_whale,whale,1,1,16,
15cee6ff335d20.jpg,599bf01ce321,,bottlenose_dolphin,dolphin,4,0,2,
70aeb9b384895f.jpg,1afc82b009ea,,bottlenose_dolphin,dolphin,3,0,2,
68a78ba7c5b258.jpg,184ca553804f,,beluga_whale,whale,0,1,0,
966b25a4ff3b4e.jpg,be330f0c495c,,bottlenose_dolphin,dolphin,2,0,2,
380ee9949ca9ff.jpg,cca9869bbd74,,false_killer_whale,whale,2,1,8,
6b12d2657dde04.jpg,322a18725969,,beluga_whale,whale,2,1,0,
9208ec771ab93d.jpg,2020f7b18f37,,blue_whale,whale,4,1,1,
e9a94b52d98ac7.jpg,4d7bc98df4eb,,beluga_whale,whale,2,1,0,
401c3d2e243265.jpg,8e494214cbfa,,humpback_whale,whale,0,1,12,
75593c7b27c5e2.jpg,d1ea2611fa88,,beluga_whale,whale,3,1,0,
0aeb2f811ac2d6.jpg,cf0fd38d30ae,,beluga_whale,whale,3,1,0,
ab80aaa97eae1f.jpg,ffbb4e585ff2,,bottlenose_dolphin,dolphin,1,0,2,
12babf71939a5a.jpg,b86b830ab9c8,,southern_right_whale,whale,1,1,22,
b957ffff8f9773.jpg,4ffac6e25326,,humpback_whale,whale,3,1,12,
4e7be31e4d460b.jpg,d5f6ddf4d595,,bottlenose_dolphin,dolphin,2,0,2,
fbdf520c485e35.jpg,136b6c84830f,,bottlenose_dolphin,dolphin,1,0,2,
31ca2049efb148.jpg,61dae9091ef4,,blue_whale,whale,2,1,1,
82ce94395d06ce.jpg,b857caa6d4a2,,false_killer_whale,whale,2,1,8,
912af3cae4341d.jpg,012cd4bc3f86,,fin_whale,whale,2,1,9,
46f4f38c24db5a.jpg,75259d7b4e5d,,blue_whale,whale,0,1,1,
d71cb4853e891a.jpg,8343c44a7471,,dusky_dolphin,dolphin,1,0,7,
1f04c33297479f.jpg,063c16bef4b1,,blue_whale,whale,1,1,1,
399a639b16ca45.jpg,180c0ab04dcd,,fin_whale,whale,0,1,9,
7e2fa194928b7a.jpg,797dd301c5a2,,spinner_dolphin,dolphin,4,0,23,
bed89807196c5d.jpg,daf85f810f28,,blue_whale,whale,1,1,1,
36dd9d0fd9f9ca.jpg,e093336313aa,,blue_whale,whale,2,1,1,
eedcc74ed81926.jpg,e6b44657332c,,spotted_dolphin,dolphin,2,0,24,
a22eba86d8726f.jpg,a59972315f7d,,bottlenose_dolphin,dolphin,2,0,2,
6e53e7e453d4dd.jpg,7362d7a01d00,,humpback_whale,whale,0,1,12,
9b1330e208aa45.jpg,9ac4eebc4a32,,blue_whale,whale,3,1,1,
4db62cab31f6ea.jpg,65620eadc0b4,,cuviers_beaked_whale,whale,4,1,6,
2288b7ff30ad83.jpg,2fdb3a09dc9c,,false_killer_whale,whale,4,1,8,
cc3a061a0c3d6f.jpg,61d96249f4b7,,killer_whale,whale,0,1,13,
e0c479d3a202df.jpg,cb372e9b2c48,,bottlenose_dolphin,dolphin,2,0,2,
0cd57f624cd6de.jpg,4b9bc905af99,,false_killer_whale,whale,0,1,8,
d41a5b05065376.jpg,950002632aeb,,humpback_whale,whale,3,1,12,
7c6f2a4e9e5806.jpg,3428755abdcf,,killer_whale,whale,2,1,13,
fba2e8dca9d75e.jpg,ff527a697a1e,,spinner_dolphin,dolphin,0,0,23,
4aca21176a64ff.jpg,985bb28da9f1,,spinner_dolphin,dolphin,2,0,23,
876b3c8e6522ee.jpg,9a41dd50e1e2,,beluga_whale,whale,2,1,0,
4572e3e99228da.jpg,e09be58fbbf0,,humpback_whale,whale,1,1,12,
1a4aef96888359.jpg,2c6dd2efff3b,,false_killer_whale,whale,2,1,8,
fcb0c62bf055e1.jpg,15d96d5d42c2,,bottlenose_dolphin,dolphin,1,0,2,
7f83b4c225b59c.jpg,44bd3fec6ad6,,beluga_whale,whale,1,1,0,
8e83a7ad8aba4f.jpg,be208651e012,,fin_whale,whale,3,1,9,
0e18d35b447509.jpg,03c879f7c6d5,,humpback_whale,whale,3,1,12,
0bbf53aeb751a6.jpg,bfb74132d1db,,false_killer_whale,whale,4,1,8,
c83ee0cedf922e.jpg,efda8f368763,,beluga_whale,whale,1,1,0,
3268a7ce494b8a.jpg,225e188a6a22,,killer_whale,whale,2,1,13,
b24c0bce173de7.jpg,27ae405719bd,,beluga_whale,whale,2,1,0,
7e309ba630f77c.jpg,ffd38c0d37ad,,false_killer_whale,whale,4,1,8,
f5c7ce1a4eeb82.jpg,a19b3b964ac1,,humpback_whale,whale,4,1,12,
85dce9a4e1ead8.jpg,295056261ff7,,beluga_whale,whale,3,1,0,
7bc1c6204002f0.jpg,b9a7d898c2e6,,humpback_whale,whale,3,1,12,
f50f45d1d910c3.jpg,3954e3f0b5b1,,beluga_whale,whale,4,1,0,
3f3e19f53c373e.jpg,72e043c0b87b,,minke_whale,whale,0,1,16,
a68c5683228efe.jpg,a52e4ad2dbb3,,beluga_whale,whale,2,1,0,
df7321848e7804.jpg,ae7e930cd7e0,,beluga_whale,whale,2,1,0,
b2923f1554bca8.jpg,8351becaf9b1,,killer_whale,whale,0,1,13,
6b1ffe77d7037b.jpg,2dd8974deb39,,humpback_whale,whale,3,1,12,
1aeaff1e2be29e.jpg,ec3f1f01403f,,blue_whale,whale,4,1,1,
84a864c5549ac6.jpg,d58d7336a037,,long_finned_pilot_whale,whale,4,1,14,
ff333785e51ca7.jpg,beb95b6c31d1,,fin_whale,whale,2,1,9,
feaf55d2242d2e.jpg,11b2059c070d,,short_finned_pilot_whale,whale,1,1,21,
114e8c47b27bb5.jpg,7355eee87d75,,false_killer_whale,whale,4,1,8,
37e63245970a20.jpg,8b712d2a5313,,bottlenose_dolphin,dolphin,0,0,2,
12c4c281395a90.jpg,63fa0860b9e6,,fin_whale,whale,0,1,9,
c8e2ebfc91d1b2.jpg,e48e34e3e77e,,southern_right_whale,whale,2,1,22,
574ed99152e413.jpg,3e1743672494,,blue_whale,whale,0,1,1,
00813a03e678c3.jpg,15d96d5d42c2,,bottlenose_dolphin,dolphin,3,0,2,
f5c4d7d49a5f80.jpg,be330f0c495c,,bottlenose_dolphin,dolphin,4,0,2,
c68e91de1ce5e7.jpg,9a0c6902ebff,,bottlenose_dolphin,dolphin,2,0,2,
913e147250679f.jpg,5ca3ea3464fe,,bottlenose_dolphin,dolphin,0,0,2,
31795af8d79872.jpg,812be36c2aef,,bottlenose_dolphin,dolphin,0,0,2,
5caeca53142c7d.jpg,4698934c7828,,beluga_whale,whale,4,1,0,
baf75cba3ace47.jpg,e875783a423b,,killer_whale,whale,4,1,13,
69df031e88d63d.jpg,adc216797d65,,dusky_dolphin,dolphin,0,0,7,
34819beaa03c1f.jpg,daa006a682c7,,bottlenose_dolphin,dolphin,3,0,2,
0983f3d1705e17.jpg,ce6e37904aa4,,minke_whale,whale,3,1,16,
696a1605029773.jpg,7acf0ed97fc5,,false_killer_whale,whale,3,1,8,
eafaf311f55053.jpg,f7cc959ee4fe,,killer_whale,whale,2,1,13,
abde4014dc09e4.jpg,4a67e64bd3b7,,minke_whale,whale,0,1,16,
225971d07d62ca.jpg,787d63c24a58,,gray_whale,whale,1,1,11,
a53659416f67c5.jpg,3bc476bfbcc4,,melon_headed_whale,whale,0,1,15,
bb68c51e3f9c81.jpg,d85f2d5186cb,,cuviers_beaked_whale,whale,3,1,6,
4c868647f18439.jpg,9aee7e7f4a9c,,beluga_whale,whale,2,1,0,
22e06dcffb2561.jpg,208b91b1ca2b,,bottlenose_dolphin,dolphin,2,0,2,
3399392984ba49.jpg,a435ad70f5ad,,blue_whale,whale,3,1,1,
5c0d5f31108709.jpg,16d42286e02f,,sei_whale,whale,4,1,20,
b1da47d8ebc355.jpg,b6f0c5fd8aac,,blue_whale,whale,4,1,1,
a2bab070ba5f94.jpg,8b3084f0a424,,humpback_whale,whale,2,1,12,
bad0adc783bcd1.jpg,18f270f6ca16,,humpback_whale,whale,4,1,12,
4a30c0a577c167.jpg,166f6ff54853,,killer_whale,whale,4,1,13,
517e77151a7f38.jpg,82f5af8021c6,,gray_whale,whale,3,1,11,
180ac684b20fed.jpg,812be36c2aef,,bottlenose_dolphin,dolphin,3,0,2,
5cc04f3d0875cc.jpg,e72a5024c4ad,,spinner_dolphin,dolphin,1,0,23,
10b0b7c12397b9.jpg,5217e9a77c76,,fin_whale,whale,2,1,9,
bff294f3b70c65.jpg,787d63c24a58,,gray_whale,whale,0,1,11,
89f056ba8cb41f.jpg,4ddefbe17812,,fin_whale,whale,2,1,9,
7bec39dc352f08.jpg,91ed5caeb0d3,,humpback_whale,whale,2,1,12,
7d980b8209f93f.jpg,84502c5db6bc,,beluga_whale,whale,3,1,0,
8e0215b77cc427.jpg,e108572f14f2,,spinner_dolphin,dolphin,4,0,23,
7a3f67c359c145.jpg,a822a07ac806,,blue_whale,whale,4,1,1,
0749a570a7ed5a.jpg,50818c5b1202,,bottlenose_dolphin,dolphin,1,0,2,
e28fe249979151.jpg,571b73813561,,spinner_dolphin,dolphin,4,0,23,
e1ce3211b0fae7.jpg,57e747ad613c,,humpback_whale,whale,4,1,12,
e9edbec2b62448.jpg,b02718e45a48,,bottlenose_dolphin,dolphin,1,0,2,
8972e18a086baa.jpg,e8c92c716e9b,,blue_whale,whale,1,1,1,
f8062e355f0173.jpg,281504409737,,bottlenose_dolphin,dolphin,1,0,2,
81c307156d20c7.jpg,5bdafef753b0,,blue_whale,whale,1,1,1,
7fd97393d5648f.jpg,027ac44f5b33,,humpback_whale,whale,3,1,12,
20a5853c3a6785.jpg,62358fda9117,,beluga_whale,whale,2,1,0,
4a0b656ae0b06e.jpg,20ee564be27e,,blue_whale,whale,3,1,1,
bd673a9a25ce98.jpg,be2aa86d0e5b,,false_killer_whale,whale,0,1,8,
25f550791cf218.jpg,7aa5641e5acc,,humpback_whale,whale,1,1,12,
21778d9b9b68f1.jpg,ec2c29af2294,,false_killer_whale,whale,0,1,8,
42b0e068d3d567.jpg,e7ed15ea1b61,,humpback_whale,whale,0,1,12,
2c21c3767c33c3.jpg,fd59855d1f4a,,short_finned_pilot_whale,whale,4,1,21,
0352999e061a7a.jpg,c29f644046da,,dusky_dolphin,dolphin,1,0,7,
0b9b1f8c2d76b1.jpg,62b3a2692c99,,humpback_whale,whale,3,1,12,
2bf1273bf0336b.jpg,dd8c756c9cb7,,minke_whale,whale,4,1,16,
72871e7d046433.jpg,0611c23e6914,,bottlenose_dolphin,dolphin,2,0,2,
0bf0aa2e8871dd.jpg,2342e3a79564,,false_killer_whale,whale,1,1,8,
f01646bf4e156a.jpg,838615a72d0a,,blue_whale,whale,2,1,1,
277f58a9fa3994.jpg,65145741abc6,,dusky_dolphin,dolphin,0,0,7,
6bdac632e171cd.jpg,7bedeacdc4d2,,beluga_whale,whale,4,1,0,
d4c459c779936a.jpg,9af297d9c8a6,,spinner_dolphin,dolphin,1,0,23,
56d3bc27f2f15d.jpg,c60fb6e6fbd4,,beluga_whale,whale,4,1,0,
a44935ea3de52c.jpg,fc354ed2b309,,spinner_dolphin,dolphin,0,0,23,
ef98fbd36b6f08.jpg,7c0f3d816d99,,spotted_dolphin,dolphin,2,0,24,
b99ea6d5978d42.jpg,e61cc94ed40f,,gray_whale,whale,1,1,11,
aba580798fa6db.jpg,4a246c22ead4,,bottlenose_dolphin,dolphin,2,0,2,
8369e6b8fcabc4.jpg,136b6c84830f,,bottlenose_dolphin,dolphin,3,0,2,
c9ffc251da1d09.jpg,6293fecaee01,,humpback_whale,whale,4,1,12,
1d41c06275114e.jpg,b0d0909bbfe8,,blue_whale,whale,0,1,1,
9eedb96ea51bbb.jpg,89721d0ca3ce,,melon_headed_whale,whale,3,1,15,
738dc936846ef4.jpg,3dd26f91072c,,humpback_whale,whale,3,1,12,
7f0fed0d8c503b.jpg,cdb9e0e0780e,,humpback_whale,whale,2,1,12,
77f03b825c23cc.jpg,9bbff6b8c633,,spinner_dolphin,dolphin,2,0,23,
9fe14b18473765.jpg,162420404da3,,fin_whale,whale,1,1,9,
0e7140fd952cec.jpg,7a58308da755,,bottlenose_dolphin,dolphin,3,0,2,
7380d0451b4269.jpg,f17a28521e9d,,beluga_whale,whale,2,1,0,
bb200f2166a741.jpg,90cfd1801b72,,bottlenose_dolphin,dolphin,4,0,2,
990210132e6d9c.jpg,ac07135d7e87,,spotted_dolphin,dolphin,4,0,24,
a43718e8ed210c.jpg,a59972315f7d,,bottlenose_dolphin,dolphin,0,0,2,
bf2fb4bafb347e.jpg,78326d122594,,commersons_dolphin,dolphin,4,0,4,
85ba3278951960.jpg,cbb9151ff9aa,,killer_whale,whale,4,1,13,
d3e478471b4e7a.jpg,22e3a7d2e79f,,killer_whale,whale,2,1,13,
d978e4184e205c.jpg,ff043fa1a45e,,bottlenose_dolphin,dolphin,4,0,2,
fc6ef6c02784f6.jpg,031816fd9d9d,,humpback_whale,whale,3,1,12,
85fd05d5ef339a.jpg,0b2973489685,,bottlenose_dolphin,dolphin,4,0,2,
d3a976244ea2ed.jpg,98cafd652aa0,,blue_whale,whale,1,1,1,
487c9dea08be4c.jpg,ffbb4e585ff2,,bottlenose_dolphin,dolphin,4,0,2,
a85ab62ff6df3a.jpg,0bb680802520,,short_finned_pilot_whale,whale,1,1,21,
2fcb614fc28106.jpg,a45625e2e634,,bottlenose_dolphin,dolphin,2,0,2,
0bade478582099.jpg,7e48e94fbc50,,blue_whale,whale,0,1,1,
cd98dd5f5ec265.jpg,781ef8513479,,melon_headed_whale,whale,0,1,15,
eaaa452e37ca7e.jpg,55d0bd10d6ae,,humpback_whale,whale,0,1,12,
88c6a2747a1a43.jpg,814534a2dde7,,killer_whale,whale,0,1,13,
d6b99f5fc75548.jpg,b873172249ea,,dusky_dolphin,dolphin,3,0,7,
499db7460dcd36.jpg,445270d9ad52,,bottlenose_dolphin,dolphin,3,0,2,
6d407575941a9e.jpg,b6f32c0ffd95,,gray_whale,whale,0,1,11,
9da6a8d9f83c8d.jpg,f195c38bcf17,,bottlenose_dolphin,dolphin,4,0,2,
8503ccae764a0a.jpg,f7bb4f9a9d1a,,false_killer_whale,whale,4,1,8,
5b079ef23debe5.jpg,6bf9810d3632,,bottlenose_dolphin,dolphin,4,0,2,
3b58fd54f8b214.jpg,8e5b724866d0,,humpback_whale,whale,4,1,12,
d2acbaa239bb58.jpg,cab6dbce0786,,blue_whale,whale,3,1,1,
7ecf99dd79b3f6.jpg,3f483882f6a0,,humpback_whale,whale,0,1,12,
1d8533fcfce73c.jpg,19fbb960f07d,,minke_whale,whale,0,1,16,
dc84a7ead5308f.jpg,15b7d08184ca,,common_dolphin,dolphin,3,0,5,
126659d5a95ed4.jpg,ef8d7c52b34f,,beluga_whale,whale,0,1,0,
79b066c9aeda30.jpg,2aa3e856e46e,,bottlenose_dolphin,dolphin,0,0,2,
f80d180a024ca0.jpg,36c065143e3f,,blue_whale,whale,3,1,1,
df4a6b0f414e0e.jpg,0555ce42a933,,blue_whale,whale,3,1,1,
4b3ac56efd63b2.jpg,3b355f175f4e,,blue_whale,whale,2,1,1,
5c2743b4a87c9f.jpg,c4deab707116,,gray_whale,whale,2,1,11,
6cda72d147d110.jpg,463eca816c2c,,fin_whale,whale,2,1,9,
57684806eaca35.jpg,dba4e482f0ad,,beluga_whale,whale,3,1,0,
2e03227d228285.jpg,10e758eb503a,,humpback_whale,whale,0,1,12,
a15745829aa67a.jpg,6e8c172fa631,,dusky_dolphin,dolphin,0,0,7,
ff45630642c358.jpg,6a8315ffd4df,,spinner_dolphin,dolphin,4,0,23,
621bafe74d3e2f.jpg,cec4dc208f2d,,melon_headed_whale,whale,0,1,15,
efb86c5a9a3de5.jpg,abbeba14a290,,common_dolphin,dolphin,3,0,5,
e0203922443511.jpg,735496dc7e64,,bottlenose_dolphin,dolphin,1,0,2,
e5936286989d42.jpg,512dfd9443ea,,long_finned_pilot_whale,whale,2,1,14,
